bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,session_duration,avg_packet_size,scaled_bytes_in,scaled_bytes_out,scaled_session_duration,scaled_avg_packet_size,src_ip_country_code_AE,src_ip_country_code_AT,src_ip_country_code_CA,src_ip_country_code_DE,src_ip_country_code_IL,src_ip_country_code_NL,src_ip_country_code_US,anomaly
27912,6080,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,56.653333333333336,-0.2828326293302596,-0.30837660761672536,0.0,-0.28434676491818067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
44390,22134,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,110.87333333333333,-0.27885430852159065,-0.2452899838388945,0.0,-0.27694618842624663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
4686,11778,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,27.44,-0.28844013504103433,-0.28598545386774815,0.0,-0.28833414057140266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
18239056,1144663,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,32306.198333333334,4.11392505515008,4.165857686692106,0.0,4.117446385258288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
6806,13238,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,33.406666666666666,-0.2879282986461819,-0.28024816280535664,0.0,-0.28751974047792167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
10118,14760,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,41.46333333333333,-0.2871286749953558,-0.2742672333553841,0.0,-0.28642007286566273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
15016,11797,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,44.68833333333333,-0.2859461397774374,-0.2859107904909088,0.0,-0.28597988734027563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
1996566,56644,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,3422.016666666667,0.19246395843945754,-0.10967771359017502,0.0,0.1749971814389451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
10578,23450,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,56.71333333333333,-0.28701761615496335,-0.24011856257991696,0.0,-0.28433857542003393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18125238,1121958,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,32078.66,4.08644571798531,4.076634951369093,0.0,4.086389305939207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
18482,29508,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,79.98333333333333,-0.285109335558306,-0.21631273432240486,0.0,-0.281162415055458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5238,11778,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,28.36,-0.2883068644325633,-0.28598545386774815,0.0,-0.28820856826648605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
4116,11570,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,26.143333333333334,-0.28857775143021636,-0.2868028213615683,0.0,-0.28851112472579604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
4272,11778,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,26.75,-0.28854008799738756,-0.28598545386774815,0.0,-0.28842831980009015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
31166,25856,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,95.03666666666666,-0.2820470087506135,-0.2306638212812088,0.0,-0.2791077609648657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28830,27096,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,93.21,-0.28261099451399807,-0.22579105352958861,0.0,-0.2793570856862219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
60122,12630,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,121.25333333333333,-0.2750560961801669,-0.2826373908642156,0.0,-0.27552940524686126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
3678,11038,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,24.526666666666667,-0.2886834987608509,-0.28889339591306984,0.0,-0.28873178620363865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
36522,18578,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,91.83333333333333,-0.28075389755682595,-0.2592638242620891,0.0,-0.2795449891714776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
13232,17534,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,51.276666666666664,-0.28637685493235093,-0.2633663803368403,0.0,-0.28508063494655206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18171403,1103358,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,32124.601666666666,4.097591438347744,4.003543435094791,0.0,4.092659959172951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
1147,5151,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,65.49.1.69,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,10.496666666666666,-0.28929456381527147,-0.3120272537790279,0.0,-0.29064676385361715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
80,44,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,65.49.1.72,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,0.20666666666666667,-0.28955217203852973,-0.33209598354316033,0.0,-0.2920512627857824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
790,444,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,65.49.1.94,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,2.0566666666666666,-0.2893807551327065,-0.33052412297812156,0.0,-0.29179875325959137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
5030,11674,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,27.84,-0.28835708234300167,-0.2863941376146582,0.0,-0.2882795439170911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
3638,3086,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,11.206666666666667,-0.28869315605131984,-0.3201419839460405,0.0,-0.2905498547922141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
4704,11882,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,27.643333333333334,-0.2884357892603233,-0.28557677012083804,0.0,-0.2883063872721276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
16960,19458,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,60.696666666666665,-0.2854767954606482,-0.25580573101900383,0.0,-0.28379488373751444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
29314,15444,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,74.59666666666666,-0.2824941412993242,-0.27157935178916787,0.0,-0.2818976500001872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
28244,17860,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,76.84,-0.28275247381936763,-0.2620853139763337,0.0,-0.28159145376392314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
2007229,59926,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,3445.258333333333,0.19503835064620817,-0.09678059765403195,0.0,0.1781694745405072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
18890,30568,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,82.43,-0.28501083119552306,-0.21214730382505212,0.0,-0.2808284655199189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
27970,13366,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,68.89333333333333,-0.28281862625907966,-0.27974516742454425,0.0,-0.2826761072962464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
30596,14488,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,75.14,-0.28218462513979553,-0.2753360985396105,0.0,-0.28182348954474734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
6488,4164,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,17.753333333333334,-0.28800507410540976,-0.31590581972326104,0.0,-0.2896562895499813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
9908,14656,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,40.94,-0.28717937577031766,-0.2746759171022942,0.0,-0.28649150348838703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
48614,25178,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,122.98666666666666,-0.27783449864807336,-0.2333281249389495,0.0,-0.27529281974484443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
7994,5754,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,22.913333333333334,-0.28764147711925514,-0.30965767397723193,0.0,-0.288951992709362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18119202,1132321,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,32085.871666666666,4.08498843285355,4.117357928957835,0.0,4.087373638119233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
3904,19282,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.104,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,38.64333333333333,-0.28862893506970155,-0.2564973496676209,0.0,-0.2868049792785593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
5736,12114,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,29.75,-0.28818663116622534,-0.28466509099311554,0.0,-0.2880188448927533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
18187778,1142605,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,32217.305,4.101544891633456,4.157770464084981,0.0,4.105313188781778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
5482,21034,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,44.193333333333335,-0.28824795496070293,-0.2496126003927511,0.0,-0.2860474506999862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
1112,430,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.99,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,2.57,-0.28930301394443175,-0.3305791380978979,0.0,-0.29172868755322484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
833,4490,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.76,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,8.871666666666666,-0.2893703735454524,-0.3146247533627544,0.0,-0.29086856276175793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
1674,8980,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.96,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,17.756666666666668,-0.2891673290133435,-0.2969806185201943,0.0,-0.28965583457786204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
1328,524,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.95,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,3.0866666666666664,-0.2892508645758996,-0.3302097508651138,0.0,-0.2916581668747391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
3534,2982,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,10.86,-0.288718265006539,-0.3205506676929506,0.0,-0.29059717189261747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
1628,8980,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.74,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,17.68,-0.28917843489738276,-0.2969806185201943,0.0,-0.2896662989366051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
5518,12114,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,29.386666666666667,-0.2882392633992809,-0.28466509099311554,0.0,-0.288068436853753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
3314,14998,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,65.49.1.69,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,30.52,-0.28877138010411807,-0.2733319763191861,0.0,-0.28791374633320355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
5342,11674,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,28.36,-0.28828175547734414,-0.2863941376146582,0.0,-0.28820856826648605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
6486,4458,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,18.24,-0.2880055569699332,-0.3147505022079575,0.0,-0.28958986362056893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
24506,34772,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,98.79666666666667,-0.2836549476136876,-0.19562704928649471,0.0,-0.27859455241433695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
1942449,49030,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,3319.1316666666667,0.17939836873180257,-0.13959807944568792,0.0,0.16095423949182905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
3976,11176,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,25.253333333333334,-0.2886115519468575,-0.28835110401813147,0.0,-0.2886326022816393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
10162,23142,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,55.50666666666667,-0.28711805197584006,-0.2413288952149968,0.0,-0.28450327532720715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18231909,1116695,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,32247.673333333332,4.112199538775546,4.055953195984595,0.0,4.109458212274324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
22070,23511,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,75.96833333333333,-0.28424307660324444,-0.23987885384374855,0.0,-0.28171042897311044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
10222,15024,2024-04-26 09:20:00+00:00,2024-04-26 09:30:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:20:00+00:00,waf_rule,600.0,42.07666666666667,-0.28710356604013665,-0.27322980538245856,0.0,-0.28633635799571827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
4392,11674,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,26.776666666666667,-0.28851111612598085,-0.2863941376146582,0.0,-0.28842468002313604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
14150,26266,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,67.36,-0.28615522011608935,-0.22905266420204407,0.0,-0.28288539447110744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
43550,13546,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,95.16,-0.2790571116214378,-0.2790378301702768,0.0,-0.279090926996453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
7474,14080,2024-04-26 09:30:00+00:00,2024-04-26 09:40:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:30:00+00:00,waf_rule,600.0,35.92333333333333,-0.287767021895351,-0.27693939631595005,0.0,-0.28717623652787805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
